700	000700	模塑科技	4.01	0.0	0	4.41	3.61	827181823	717211149	1	0.01	19970228	
701	000701	厦门信达	5.36	0.0	0	5.9	4.82	406613056	406613056	1	0.01	19970226	
702	000702	正虹科技	5.73	0.0	0	6.3	5.16	266634576	266634576	1	0.01	19970318	
703	000703	恒逸石化	12.96	0.0	0	14.26	11.66	2841725474	2282655356	1	0.01	19970328	
705	000705	浙江震元	6.39	0.0	0	7.03	5.75	334123286	281983639	1	0.01	19970410	
707	000707	ST双环	3.25	0.0	0	3.41	3.09	464145765	464144265	1	0.01	19970415	
708	000708	中信特钢	22.71	0.0	0	24.98	20.44	2968907902	449408480	1	0.01	19970326	
709	000709	河钢股份	2.51	0.0	0	2.76	2.26	10618607852	10616892601	1	0.01	19970416	
710	000710	贝瑞基因	36.6	0.0	0	40.26	32.94	354605865	230510250	1	0.01	19970422	
711	000711	京蓝科技	5.58	0.0	0	6.14	5.02	1023667816	739570320	1	0.01	19970411	
712	000712	锦龙股份	14.4	0.0	0	15.84	12.96	896000000	795996797	1	0.01	19970415	
713	000713	丰乐种业	8.39	0.0	0	9.23	7.55	438582129	388538758	1	0.01	19970422	
715	000715	中兴商业	5.91	0.0	0	6.5	5.32	415718940	415057259	1	0.01	19970508	
716	000716	黑芝麻	3.03	0.0	0	3.33	2.73	746395905	664981157	1	0.01	19970418	
717	000717	韶钢松山	4.46	0.0	0	4.91	4.01	2419524410	2419524410	1	0.01	19970508	
718	000718	苏宁环球	3.74	0.0	0	4.11	3.37	3034636384	2289262038	1	0.01	20051226	
719	000719	中原传媒	6.98	0.0	0	7.68	6.28	1023203749	667147543	1	0.01	20111202	
720	000720	新能泰山	5.7	0.0	0	6.27	5.13	1289650962	863460000	1	0.01	19970509	
721	000721	西安饮食	3.95	0.0	0	4.35	3.56	499055920	435840445	1	0.01	19970430	
722	000722	湖南发展	6.63	0.0	0	7.29	5.97	464158282	464158282	1	0.01	20120615	
723	000723	美锦能源	8.92	0.0	0	9.81	8.03	4099263052	3775958971	1	0.01	19970515	
725	000725	京东方Ａ	4.56	0.0	0	5.02	4.1	34798398763	33859749557	1	0.01	20010112	
726	000726	鲁 泰Ａ	8.99	0.0	0	9.89	8.09	858121541	561077152	1	0.01	20001225	
727	000727	华东科技	2.14	0.0	0	2.35	1.93	4529566980	2930655908	1	0.01	19970520	
728	000728	国元证券	8.8	0.0	0	9.68	7.92	3365447047	2946129600	1	0.01	19970616	
729	000729	燕京啤酒	6.25	0.0	0	6.88	5.63	2818539341	2509443521	1	0.01	19970716	
731	000731	四川美丰	5.09	0.0	0	5.6	4.58	591484352	591484352	1	0.01	19970617	
732	000732	泰禾集团	5.94	0.0	0	6.53	5.35	2488901440	2486111896	1	0.01	19970704	
733	000733	振华科技	15.8	0.0	0	17.38	14.22	514805618	469342218	1	0.01	19970703	
735	000735	罗 牛 山	9.81	0.0	0	10.79	8.83	1151513578	1150886809	1	0.01	19970611	
736	000736	中交地产	6.72	0.0	0	7.39	6.05	534948992	534948992	1	0.01	19970425	
737	000737	ST南风	3.1	0.0	0	3.26	2.95	548760000	548760000	1	0.01	19970428	
738	000738	航发控制	12.96	0.0	0	14.26	11.66	1145642349	1145634399	1	0.01	19970626	
739	000739	普洛药业	12.66	0.0	0	13.93	11.39	1178523492	1146824065	1	0.01	19970509	
750	000750	国海证券	5.07	0.0	0	5.58	4.56	4215541972	4215538597	1	0.01	19970709	
751	000751	锌业股份	3.03	0.0	0	3.33	2.73	1409869279	1409866379	1	0.01	19970626	
752	000752	*ST西发	4.86	0.0	0	5.1	4.62	263758491	263758491	1	0.01	19970625	
753	000753	漳州发展	2.89	0.0	0	3.18	2.6	991481071	884146545	1	0.01	19970626	
755	000755	山西路桥	3.83	0.0	0	4.21	3.45	469264621	469264621	1	0.01	19970627	
